PC Timestamp (YYYY-MM-DD    HH:MM:SS.SSS),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,pitch,setPoint,output,kP,kI,kD
2017-02-01    17:44:25.015,-0.19,0.1,10.07,-0.38,-0.01,0.02,7.25,1.87,-2.87,1.19,1.0,40.69,37.0,0.0,0.9
2017-02-01    17:44:25.028,-0.12,-0.03,9.92,-0.39,0.0,0.02,7.25,1.87,-2.87,1.44,1.0,38.69,37.0,0.0,0.9
2017-02-01    17:44:25.042,-0.01,-0.35,9.95,-0.38,-0.0,-0.01,7.25,1.87,-2.87,1.62,1.0,40.0,37.0,0.0,0.9
2017-02-01    17:44:25.053,-0.51,-0.11,9.89,-0.39,-0.0,-0.02,7.0,2.56,-3.25,1.81,1.0,46.94,37.0,0.0,0.9
2017-02-01    17:44:25.064,-0.02,-0.38,9.97,-0.41,0.0,0.0,7.0,2.56,-3.25,2.25,1.0,85.62,37.0,0.0,0.9
2017-02-01    17:44:25.076,-0.94,1.03,9.53,-0.33,0.01,-0.02,7.0,2.56,-3.25,2.44,1.0,70.06,37.0,0.0,0.9
2017-02-01    17:44:25.091,0.67,0.72,10.23,-0.18,0.0,0.0,7.0,2.56,-3.25,2.56,1.0,69.06,37.0,0.0,0.9
2017-02-01    17:44:25.102,-0.05,0.9,10.23,-0.13,-0.01,0.01,6.69,3.25,-4.87,2.62,1.0,65.75,37.0,0.0,0.9
2017-02-01    17:44:25.114,0.08,-1.14,10.29,0.06,0.02,0.07,6.69,3.25,-4.87,2.62,1.0,60.13,37.0,0.0,0.9
2017-02-01    17:44:25.125,-0.97,0.19,9.66,0.15,-0.01,0.02,6.69,3.25,-4.87,2.5,1.0,44.25,37.0,0.0,0.9
2017-02-01    17:44:25.139,-0.09,-0.6,10.04,0.18,-0.01,0.05,6.69,3.25,-4.87,2.44,1.0,47.56,37.0,0.0,0.9
2017-02-01    17:44:25.150,-0.24,-0.49,9.99,0.23,0.02,0.05,6.69,3.25,-4.87,2.31,1.0,37.31,37.0,0.0,0.9
2017-02-01    17:44:25.162,-0.05,-0.03,10.15,0.24,0.01,0.04,6.5,2.5,-4.37,2.19,1.0,32.69,37.0,0.0,0.9
2017-02-01    17:44:25.174,-0.1,-0.43,9.99,0.23,-0.0,0.06,6.5,2.5,-4.37,2.0,1.0,20.13,37.0,0.0,0.9
2017-02-01    17:44:25.185,-0.14,-0.53,9.99,0.23,0.01,0.05,6.5,2.5,-4.37,1.75,1.0,5.25,37.0,0.0,0.9
2017-02-01    17:44:25.196,-0.05,-0.47,9.96,0.21,0.0,0.03,6.5,2.5,-4.37,1.69,1.0,19.81,37.0,0.0,0.9
2017-02-01    17:44:25.207,-0.3,-0.7,10.1,0.17,0.01,0.06,7.06,2.75,-5.37,1.56,1.0,9.56,37.0,0.0,0.9
2017-02-01    17:44:25.219,-0.19,-0.51,10.01,0.12,0.01,0.07,7.06,2.75,-5.37,1.56,1.0,20.81,37.0,0.0,0.9
2017-02-01    17:44:25.232,-0.38,-0.44,9.84,0.07,0.0,0.06,7.06,2.75,-5.37,1.5,1.0,12.88,37.0,0.0,0.9
2017-02-01    17:44:25.244,-0.18,-0.25,10.06,-0.02,0.0,0.03,7.06,2.75,-5.37,1.5,1.0,18.5,37.0,0.0,0.9
2017-02-01    17:44:25.255,-0.15,-0.14,10.02,-0.06,0.0,0.04,7.5,1.56,-6.69,1.56,1.0,26.44,37.0,0.0,0.9
2017-02-01    17:44:25.267,-0.15,-0.45,9.97,-0.07,-0.0,0.04,7.5,1.56,-6.69,1.56,1.0,20.81,37.0,0.0,0.9
2017-02-01    17:44:25.281,-0.29,-0.23,9.93,-0.07,0.0,0.02,7.5,1.56,-6.69,1.62,1.0,28.75,37.0,0.0,0.9
2017-02-01    17:44:25.294,-0.35,-0.38,9.88,-0.14,0.0,0.05,7.5,1.56,-6.69,1.69,1.0,31.06,37.0,0.0,0.9
2017-02-01    17:44:25.305,-0.2,-0.56,10.06,-0.15,0.01,0.04,7.5,2.19,-5.69,1.87,1.0,49.25,37.0,0.0,0.9
2017-02-01    17:44:25.316,-0.19,-0.16,10.09,-0.16,0.0,0.01,7.5,2.19,-5.69,1.94,1.0,40.31,37.0,0.0,0.9
2017-02-01    17:44:25.329,-0.32,-0.27,9.83,-0.17,0.0,0.02,7.5,2.19,-5.69,2.0,1.0,42.62,37.0,0.0,0.9
2017-02-01    17:44:25.343,-0.19,-0.23,9.94,-0.14,0.0,0.02,7.5,2.19,-5.69,2.12,1.0,52.87,37.0,0.0,0.9
2017-02-01    17:44:25.354,-0.32,-0.31,10.08,-0.08,-0.0,0.03,6.69,2.56,-5.0,2.12,1.0,41.63,37.0,0.0,0.9
2017-02-01    17:44:25.365,-0.39,-0.48,9.97,-0.08,0.0,0.04,6.69,2.56,-5.0,2.25,1.0,57.5,37.0,0.0,0.9
2017-02-01    17:44:25.377,-0.19,0.0,9.81,-0.04,0.01,0.01,6.69,2.56,-5.0,2.25,1.0,46.25,37.0,0.0,0.9
2017-02-01    17:44:25.391,-0.19,-0.58,10.12,0.02,0.01,0.02,6.69,2.56,-5.0,2.25,1.0,46.25,37.0,0.0,0.9
2017-02-01    17:44:25.402,-0.39,0.06,9.92,0.04,-0.0,0.05,6.69,2.56,-5.0,2.19,1.0,38.31,37.0,0.0,0.9
2017-02-01    17:44:25.414,-0.39,-0.07,9.88,0.11,0.01,0.07,5.56,3.0,-4.37,2.19,1.0,43.94,37.0,0.0,0.9
2017-02-01    17:44:25.425,-0.56,-0.01,9.85,0.14,0.0,0.06,5.56,3.0,-4.37,2.0,1.0,20.13,37.0,0.0,0.9
2017-02-01    17:44:25.436,-0.39,-0.52,9.9,0.14,-0.0,0.07,5.56,3.0,-4.37,1.94,1.0,29.06,37.0,0.0,0.9
2017-02-01    17:44:25.447,-0.16,-0.07,9.9,0.16,0.01,0.07,5.56,3.0,-4.37,1.87,1.0,26.75,37.0,0.0,0.9
2017-02-01    17:44:25.459,-0.24,-0.45,10.14,0.16,0.0,0.09,7.37,1.87,-5.87,1.75,1.0,16.5,37.0,0.0,0.9
2017-02-01    17:44:25.471,-0.37,-0.38,9.99,0.14,-0.0,0.11,7.37,1.87,-5.87,1.69,1.0,19.81,37.0,0.0,0.9
2017-02-01    17:44:25.484,-0.26,-0.34,9.72,0.13,0.01,0.09,7.37,1.87,-5.87,1.62,1.0,17.5,37.0,0.0,0.9
2017-02-01    17:44:25.496,-0.37,-0.43,10.16,0.08,0.0,0.11,7.37,1.87,-5.87,1.56,1.0,15.19,37.0,0.0,0.9
2017-02-01    17:44:25.507,-0.35,-0.32,10.0,0.06,0.0,0.11,6.0,2.19,-5.06,1.5,1.0,12.88,37.0,0.0,0.9
2017-02-01    17:44:25.518,-0.1,-0.45,10.02,0.05,0.01,0.08,6.0,2.19,-5.06,1.44,1.0,10.56,37.0,0.0,0.9
2017-02-01    17:44:25.531,-0.27,-0.42,9.78,0.04,-0.0,0.06,6.0,2.19,-5.06,1.44,1.0,16.19,37.0,0.0,0.9
2017-02-01    17:44:25.545,-0.3,-0.33,10.06,-0.03,0.01,0.1,6.0,2.19,-5.06,1.44,1.0,16.19,37.0,0.0,0.9
2017-02-01    17:44:25.556,-0.11,-0.54,10.07,-0.04,0.0,0.08,6.87,2.19,-5.19,1.5,1.0,24.12,37.0,0.0,0.9
2017-02-01    17:44:25.567,-0.29,-0.35,9.99,-0.06,-0.0,0.06,6.87,2.19,-5.19,1.5,1.0,18.5,37.0,0.0,0.9
2017-02-01    17:44:25.580,-0.2,-0.32,9.9,-0.08,-0.0,0.06,6.87,2.19,-5.19,1.56,1.0,26.44,37.0,0.0,0.9
2017-02-01    17:44:25.593,-0.19,-0.37,9.9,-0.09,0.01,0.05,6.87,2.19,-5.19,1.62,1.0,28.75,37.0,0.0,0.9
2017-02-01    17:44:25.605,-0.24,-0.16,10.15,-0.12,0.01,0.03,6.56,1.87,-5.5,1.69,1.0,31.06,37.0,0.0,0.9
2017-02-01    17:44:25.616,-0.24,-0.38,10.01,-0.14,0.0,0.05,6.56,1.87,-5.5,1.81,1.0,41.31,37.0,0.0,0.9
2017-02-01    17:44:25.627,-0.15,-0.5,9.82,-0.15,0.01,0.07,6.56,1.87,-5.5,1.87,1.0,38.0,37.0,0.0,0.9
2017-02-01    17:44:25.640,-0.22,-0.27,10.07,-0.17,-0.0,0.04,6.56,1.87,-5.5,2.0,1.0,48.25,37.0,0.0,0.9
2017-02-01    17:44:25.651,-0.29,-0.1,10.05,-0.16,-0.0,0.02,6.56,1.87,-5.5,2.06,1.0,44.94,37.0,0.0,0.9
2017-02-01    17:44:25.663,-0.29,-0.11,10.03,-0.15,-0.01,0.02,6.56,2.56,-5.5,2.12,1.0,47.25,37.0,0.0,0.9
2017-02-01    17:44:25.675,-0.26,-0.25,9.95,-0.08,-0.0,0.08,6.56,2.56,-5.5,2.19,1.0,49.56,37.0,0.0,0.9
2017-02-01    17:44:25.686,-0.32,-0.4,9.98,-0.04,-0.01,0.1,6.56,2.56,-5.5,2.25,1.0,51.87,37.0,0.0,0.9
2017-02-01    17:44:25.697,-0.3,-0.21,10.0,0.0,0.0,0.09,6.56,2.56,-5.5,2.25,1.0,46.25,37.0,0.0,0.9
2017-02-01    17:44:25.709,-0.32,-0.22,10.01,0.04,0.0,0.08,5.87,2.19,-5.87,2.25,1.0,46.25,37.0,0.0,0.9
2017-02-01    17:44:25.721,-0.24,-0.21,10.05,0.09,-0.0,0.05,5.87,2.19,-5.87,2.19,1.0,38.31,37.0,0.0,0.9
2017-02-01    17:44:25.734,-0.27,-0.29,9.89,0.16,-0.0,0.04,5.87,2.19,-5.87,2.12,1.0,36.0,37.0,0.0,0.9
2017-02-01    17:44:25.746,-0.2,-0.51,10.07,0.2,0.0,0.02,5.87,2.19,-5.87,2.0,1.0,25.75,37.0,0.0,0.9
2017-02-01    17:44:25.757,-0.2,-0.63,10.12,0.21,-0.0,0.02,5.87,1.75,-5.5,1.81,1.0,13.19,37.0,0.0,0.9
2017-02-01    17:44:25.771,-0.26,-0.47,10.02,0.23,-0.0,-0.0,5.87,1.75,-5.5,1.69,1.0,14.19,37.0,0.0,0.9
2017-02-01    17:44:25.784,-0.15,-0.62,9.9,0.23,0.01,-0.01,5.87,1.75,-5.5,1.56,1.0,9.56,37.0,0.0,0.9
2017-02-01    17:44:25.796,0.0,-0.6,10.02,0.19,-0.0,-0.05,5.87,1.75,-5.5,1.44,1.0,4.94,37.0,0.0,0.9
2017-02-01    17:44:25.807,-0.07,-0.35,10.1,0.16,0.0,-0.07,6.56,2.5,-5.87,1.25,1.0,-7.62,37.0,0.0,0.9
2017-02-01    17:44:25.819,-0.1,-0.45,10.14,0.12,0.01,-0.06,6.56,2.5,-5.87,1.25,1.0,9.25,37.0,0.0,0.9
2017-02-01    17:44:25.832,-0.2,-0.54,9.83,0.1,0.0,-0.07,6.56,2.5,-5.87,1.19,1.0,1.31,37.0,0.0,0.9
2017-02-01    17:44:25.845,-0.24,-0.26,10.04,0.05,0.0,-0.08,6.56,2.5,-5.87,1.12,1.0,-1.0,37.0,0.0,0.9
2017-02-01    17:44:25.856,-0.23,-0.31,10.02,0.03,0.0,-0.04,6.19,1.75,-5.87,1.12,1.0,4.62,37.0,0.0,0.9
2017-02-01    17:44:25.867,-0.18,-0.22,10.04,0.03,0.01,-0.01,6.19,1.75,-5.87,1.12,1.0,4.62,37.0,0.0,0.9
2017-02-01    17:44:25.880,-0.34,-0.12,9.94,0.04,0.01,-0.01,6.19,1.75,-5.87,1.06,1.0,-3.31,37.0,0.0,0.9
2017-02-01    17:44:25.893,-0.4,-0.15,9.98,0.06,0.01,-0.01,6.19,1.75,-5.87,1.06,1.0,2.31,37.0,0.0,0.9
2017-02-01    17:44:25.905,-0.41,-0.23,9.98,0.09,0.01,0.01,6.19,2.06,-5.87,1.0,1.0,-5.62,37.0,0.0,0.9
2017-02-01    17:44:25.916,-0.38,-0.11,10.1,0.09,0.0,0.0,6.19,2.06,-5.87,0.94,1.0,-7.94,37.0,0.0,0.9
2017-02-01    17:44:25.927,-0.35,-0.16,9.95,0.11,0.01,0.0,6.19,2.06,-5.87,0.81,1.0,-18.19,37.0,0.0,0.9
2017-02-01    17:44:25.939,-0.27,-0.11,9.97,0.11,0.01,0.01,6.19,2.06,-5.87,0.75,1.0,-14.87,37.0,0.0,0.9
2017-02-01    17:44:25.950,-0.32,-0.11,10.02,0.12,0.0,0.01,6.19,2.06,-5.87,0.69,1.0,-17.19,37.0,0.0,0.9
2017-02-01    17:44:25.961,-0.29,-0.11,10.09,0.12,0.01,0.01,7.19,2.5,-5.5,0.62,1.0,-19.5,37.0,0.0,0.9
2017-02-01    17:44:25.974,-0.23,-0.08,9.95,0.13,0.01,0.01,7.19,2.5,-5.5,0.56,1.0,-21.81,37.0,0.0,0.9
2017-02-01    17:44:25.986,-0.2,-0.04,9.96,0.15,0.0,0.01,7.19,2.5,-5.5,0.5,1.0,-24.12,37.0,0.0,0.9
2017-02-01    17:44:25.998,-0.14,-0.04,10.03,0.15,-0.0,0.02,7.19,2.5,-5.5,0.37,1.0,-34.37,37.0,0.0,0.9
2017-02-01    17:44:26.009,-0.18,-0.02,10.06,0.16,0.01,0.01,6.5,2.06,-5.5,0.25,1.0,-39.0,37.0,0.0,0.9
2017-02-01    17:44:26.021,-0.21,0.0,10.04,0.17,0.0,0.01,6.5,2.06,-5.5,0.19,1.0,-35.69,37.0,0.0,0.9
2017-02-01    17:44:26.034,-0.22,0.01,9.9,0.18,0.0,0.01,6.5,2.06,-5.5,0.06,1.0,-45.94,37.0,0.0,0.9
2017-02-01    17:44:26.047,-0.26,-0.03,10.06,0.19,0.01,0.01,6.5,2.06,-5.5,0.0,1.0,-42.62,37.0,0.0,0.9
2017-02-01    17:44:26.058,-0.26,0.13,10.07,0.2,0.0,0.01,5.75,0.69,-5.87,-0.06,1.0,-29.06,37.0,0.0,0.9
2017-02-01    17:44:26.070,-0.14,-1.0,10.22,0.15,0.01,0.01,5.75,0.69,-5.87,-0.25,1.0,-10.88,37.0,0.0,0.9
2017-02-01    17:44:26.084,0.22,0.61,9.89,-0.02,0.01,0.01,5.75,0.69,-5.87,-0.25,1.0,-27.75,37.0,0.0,0.9
2017-02-01    17:44:26.097,-0.37,-0.2,10.06,0.09,0.01,-0.05,5.75,0.69,-5.87,-0.25,1.0,-27.75,37.0,0.0,0.9
2017-02-01    17:44:26.108,-0.29,0.67,9.94,0.19,-0.0,-0.04,6.19,1.06,-4.19,-0.37,1.0,-11.88,37.0,0.0,0.9
2017-02-01    17:44:26.121,-0.03,0.19,10.11,0.3,0.01,-0.03,6.19,1.06,-4.19,-0.56,1.0,0.69,37.0,0.0,0.9
2017-02-01    17:44:26.135,-0.24,0.31,9.83,0.33,0.0,0.03,6.19,1.06,-4.19,-0.75,1.0,7.62,37.0,0.0,0.9
2017-02-01    17:44:26.147,-0.35,0.29,9.84,0.39,0.01,0.05,6.19,1.06,-4.19,-0.94,1.0,14.56,37.0,0.0,0.9
2017-02-01    17:44:26.158,-0.19,0.14,9.85,0.43,0.01,0.03,6.87,0.5,-5.37,-1.37,1.0,53.25,37.0,0.0,0.9
2017-02-01    17:44:26.169,-0.14,0.08,10.0,0.43,0.01,0.03,6.87,0.5,-5.37,-1.62,1.0,45.62,37.0,0.0,0.9
2017-02-01    17:44:26.182,-0.04,0.27,10.4,0.44,0.01,0.02,6.87,0.5,-5.37,-1.87,1.0,54.87,37.0,0.0,0.9
2017-02-01    17:44:26.196,-0.39,0.32,9.6,0.45,0.01,0.02,6.87,0.5,-5.37,-2.12,1.0,64.12,37.0,0.0,0.9
2017-02-01    17:44:26.207,-0.25,0.02,9.59,0.26,0.01,0.1,6.56,-0.19,-5.75,-2.31,1.0,65.44,37.0,0.0,0.9
2017-02-01    17:44:26.218,-0.53,1.82,10.23,0.04,-0.0,0.04,6.56,-0.19,-5.75,-2.5,1.0,72.37,37.0,0.0,0.9
2017-02-01    17:44:26.231,-0.86,0.57,9.17,0.09,0.02,-0.11,6.56,-0.19,-5.75,-2.56,1.0,63.44,37.0,0.0,0.9
2017-02-01    17:44:26.246,-0.21,0.06,9.91,-0.01,-0.01,-0.04,6.56,-0.19,-5.75,-2.56,1.0,57.81,37.0,0.0,0.9
2017-02-01    17:44:26.257,-0.85,-0.27,10.14,-0.08,-0.0,-0.07,6.87,-0.19,-5.75,-2.5,1.0,49.88,37.0,0.0,0.9
2017-02-01    17:44:26.269,0.03,-0.22,9.93,-0.13,0.03,-0.05,6.87,-0.19,-5.75,-2.37,1.0,39.63,37.0,0.0,0.9
2017-02-01    17:44:26.281,-0.72,0.74,9.55,-0.15,-0.02,-0.03,6.87,-0.19,-5.75,-2.31,1.0,42.94,37.0,0.0,0.9
2017-02-01    17:44:26.296,-0.56,0.25,10.31,-0.11,0.01,-0.07,6.87,-0.19,-5.75,-2.25,1.0,40.63,37.0,0.0,0.9
2017-02-01    17:44:26.307,-0.58,0.83,9.87,-0.02,-0.0,-0.05,6.87,-0.56,-5.56,-2.19,1.0,38.31,37.0,0.0,0.9
2017-02-01    17:44:26.319,-0.38,0.51,9.95,0.01,0.0,-0.04,6.87,-0.56,-5.56,-2.19,1.0,43.94,37.0,0.0,0.9
2017-02-01    17:44:26.330,-0.2,0.45,10.09,0.06,0.01,-0.06,6.87,-0.56,-5.56,-2.19,1.0,43.94,37.0,0.0,0.9
2017-02-01    17:44:26.344,-0.32,0.49,10.02,0.09,-0.0,-0.05,6.87,-0.56,-5.56,-2.25,1.0,51.87,37.0,0.0,0.9
2017-02-01    17:44:26.355,-0.46,0.48,9.87,0.11,0.01,-0.02,6.87,-0.56,-5.56,-2.31,1.0,54.19,37.0,0.0,0.9
2017-02-01    17:44:26.367,-0.34,0.29,10.04,0.15,0.0,-0.01,6.87,-0.69,-5.25,-2.37,1.0,56.5,37.0,0.0,0.9
2017-02-01    17:44:26.378,-0.38,0.15,9.84,0.2,0.0,0.0,6.87,-0.69,-5.25,-2.5,1.0,66.75,37.0,0.0,0.9
2017-02-01    17:44:26.390,-0.07,0.75,10.1,0.21,0.0,-0.02,6.87,-0.69,-5.25,-2.69,1.0,79.31,37.0,0.0,0.9
2017-02-01    17:44:26.401,-0.16,0.61,9.95,0.21,0.01,-0.02,6.87,-0.69,-5.25,-2.81,1.0,78.31,37.0,0.0,0.9
2017-02-01    17:44:26.412,-0.09,0.51,9.96,0.2,0.0,0.01,6.56,-0.5,-6.0,-2.94,1.0,82.94,37.0,0.0,0.9
2017-02-01    17:44:26.426,-0.01,0.59,10.1,0.2,0.0,-0.01,6.56,-0.5,-6.0,-3.06,1.0,87.56,37.0,0.0,0.9
2017-02-01    17:44:26.439,-0.03,0.6,10.13,0.12,0.0,-0.0,6.56,-0.5,-6.0,-3.12,1.0,84.25,37.0,0.0,0.9
2017-02-01    17:44:26.450,0.01,0.32,10.06,0.08,0.0,-0.02,6.56,-0.5,-6.0,-3.25,1.0,94.5,37.0,0.0,0.9
2017-02-01    17:44:26.461,0.03,0.38,9.81,0.03,-0.0,0.01,8.06,-1.56,-6.06,-3.25,1.0,83.25,37.0,0.0,0.9
2017-02-01    17:44:26.474,0.12,0.54,10.21,0.01,0.01,-0.01,8.06,-1.56,-6.06,-3.25,1.0,83.25,37.0,0.0,0.9
2017-02-01    17:44:26.487,-0.18,-0.84,9.86,-0.08,-0.01,0.02,8.06,-1.56,-6.06,-3.25,1.0,83.25,37.0,0.0,0.9
2017-02-01    17:44:26.499,-0.15,0.93,9.82,-0.09,0.0,-0.02,8.06,-1.56,-6.06,-3.19,1.0,75.31,37.0,0.0,0.9
2017-02-01    17:44:26.511,0.23,0.17,9.98,-0.11,-0.01,0.02,7.25,-1.37,-7.0,-3.06,1.0,65.06,37.0,0.0,0.9
2017-02-01    17:44:26.524,0.07,1.08,9.88,-0.12,0.01,0.02,7.25,-1.37,-7.0,-3.0,1.0,68.38,37.0,0.0,0.9
2017-02-01    17:44:26.537,0.02,0.65,10.29,-0.13,0.01,0.02,7.25,-1.37,-7.0,-2.94,1.0,66.06,37.0,0.0,0.9
2017-02-01    17:44:26.550,0.08,0.86,10.01,-0.08,-0.02,0.03,7.25,-1.37,-7.0,-2.87,1.0,63.75,37.0,0.0,0.9
2017-02-01    17:44:26.561,0.01,0.9,10.52,-0.07,0.01,0.03,7.69,-1.87,-5.75,-2.81,1.0,61.44,37.0,0.0,0.9
2017-02-01    17:44:26.575,-0.73,0.9,10.01,-0.07,-0.01,0.04,7.69,-1.87,-5.75,-2.75,1.0,59.13,37.0,0.0,0.9
2017-02-01    17:44:26.588,-0.06,0.73,9.89,-0.05,0.0,0.06,7.69,-1.87,-5.75,-2.69,1.0,56.81,37.0,0.0,0.9
2017-02-01    17:44:26.600,-0.48,0.34,10.1,-0.02,0.01,0.03,7.69,-1.87,-5.75,-2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:44:26.611,-0.67,-0.53,10.13,-0.02,0.01,0.09,6.87,-2.0,-5.87,-2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:44:26.625,-0.4,0.8,10.05,0.02,0.01,0.05,6.87,-2.0,-5.87,-2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:44:26.638,-0.38,-0.38,10.07,0.0,0.0,0.07,6.87,-2.0,-5.87,-2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:44:26.650,-0.12,0.3,10.17,0.03,-0.0,0.02,6.87,-2.0,-5.87,-2.69,1.0,62.44,37.0,0.0,0.9
2017-02-01    17:44:26.661,-0.32,0.25,10.01,0.05,0.01,-0.0,7.69,-1.37,-6.75,-2.75,1.0,70.37,37.0,0.0,0.9
2017-02-01    17:44:26.675,0.22,0.23,10.17,0.04,0.0,-0.01,7.69,-1.37,-6.75,-2.75,1.0,64.75,37.0,0.0,0.9
2017-02-01    17:44:26.688,-0.27,0.37,9.49,0.12,0.0,-0.06,7.69,-1.37,-6.75,-2.81,1.0,72.69,37.0,0.0,0.9
2017-02-01    17:44:26.700,-0.02,1.34,10.31,0.12,-0.0,-0.07,7.69,-1.37,-6.75,-2.87,1.0,75.0,37.0,0.0,0.9
2017-02-01    17:44:26.712,-0.33,-0.17,9.82,0.14,-0.01,-0.09,6.56,-2.0,-7.06,-3.0,1.0,85.25,37.0,0.0,0.9
2017-02-01    17:44:26.725,0.05,0.12,10.1,0.15,0.01,-0.07,6.56,-2.0,-7.06,-3.06,1.0,81.94,37.0,0.0,0.9
2017-02-01    17:44:26.738,-0.2,0.11,9.62,0.16,-0.01,-0.11,6.56,-2.0,-7.06,-3.12,1.0,84.25,37.0,0.0,0.9
2017-02-01    17:44:26.750,-0.2,0.11,10.04,0.16,-0.01,-0.09,6.56,-2.0,-7.06,-3.25,1.0,94.5,37.0,0.0,0.9
2017-02-01    17:44:26.762,-0.41,0.42,10.07,0.18,0.01,-0.12,7.25,-2.75,-6.75,-3.37,1.0,99.12,37.0,0.0,0.9
2017-02-01    17:44:26.775,-0.69,0.33,10.07,0.19,0.0,-0.14,7.25,-2.75,-6.75,-3.5,1.0,103.75,37.0,0.0,0.9
2017-02-01    17:44:26.789,-0.55,-0.73,9.65,0.13,-0.01,-0.11,7.25,-2.75,-6.75,-3.62,1.0,108.37,37.0,0.0,0.9
2017-02-01    17:44:26.801,-0.22,0.45,9.9,0.11,-0.0,-0.14,7.25,-2.75,-6.75,-3.69,1.0,105.06,37.0,0.0,0.9
2017-02-01    17:44:26.812,-0.11,0.62,9.77,0.08,-0.01,-0.13,8.06,-2.75,-5.37,-3.75,1.0,107.37,37.0,0.0,0.9
2017-02-01    17:44:26.826,-0.36,-0.11,10.19,0.07,-0.0,-0.17,8.06,-2.75,-5.37,-3.81,1.0,109.69,37.0,0.0,0.9
2017-02-01    17:44:26.839,-0.64,-0.08,9.76,0.01,0.02,-0.24,8.06,-2.75,-5.37,-3.81,1.0,104.06,37.0,0.0,0.9
2017-02-01    17:44:26.851,-0.12,-1.1,9.95,-0.1,0.01,-0.16,8.06,-2.75,-5.37,-3.75,1.0,96.13,37.0,0.0,0.9
2017-02-01    17:44:26.863,-0.54,0.42,9.84,-0.11,-0.01,-0.14,6.75,-3.25,-5.19,-3.69,1.0,93.81,37.0,0.0,0.9
2017-02-01    17:44:26.877,0.32,0.03,10.31,-0.11,0.01,-0.23,6.75,-3.25,-5.19,-3.62,1.0,91.5,37.0,0.0,0.9
2017-02-01    17:44:26.890,-0.34,0.14,9.99,-0.18,-0.0,-0.2,6.75,-3.25,-5.19,-3.56,1.0,89.19,37.0,0.0,0.9
2017-02-01    17:44:26.901,-0.12,0.32,9.96,-0.21,-0.01,-0.21,6.75,-3.25,-5.19,-3.31,1.0,63.06,37.0,0.0,0.9
2017-02-01    17:44:26.913,-0.63,0.78,10.04,-0.12,-0.01,-0.28,8.56,-2.69,-7.06,-3.25,1.0,77.63,37.0,0.0,0.9
2017-02-01    17:44:26.927,-0.24,-0.7,10.24,-0.12,-0.01,-0.28,8.56,-2.69,-7.06,-3.19,1.0,75.31,37.0,0.0,0.9
2017-02-01    17:44:26.940,0.01,1.13,9.71,-0.13,-0.02,-0.26,8.56,-2.69,-7.06,-3.12,1.0,73.0,37.0,0.0,0.9
2017-02-01    17:44:26.951,-0.11,0.19,9.38,0.0,-0.0,-0.29,8.56,-2.69,-7.06,-3.06,1.0,70.69,37.0,0.0,0.9
2017-02-01    17:44:26.963,-0.09,1.49,10.73,0.01,0.01,-0.29,7.06,-3.19,-4.37,-3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:44:26.977,-0.59,0.66,9.85,0.06,-0.03,-0.23,7.06,-3.19,-4.37,-3.06,1.0,76.31,37.0,0.0,0.9
2017-02-01    17:44:26.990,-0.65,-0.13,9.74,0.16,-0.0,-0.31,7.06,-3.19,-4.37,-3.12,1.0,84.25,37.0,0.0,0.9
2017-02-01    17:44:27.002,-0.07,1.38,10.33,0.21,-0.0,-0.31,7.06,-3.19,-4.37,-3.31,1.0,102.44,37.0,0.0,0.9
2017-02-01    17:44:27.013,-0.44,0.03,10.21,0.23,-0.02,-0.25,9.06,-3.19,-5.69,-3.44,1.0,101.44,37.0,0.0,0.9
2017-02-01    17:44:27.027,0.14,-0.14,10.17,0.25,0.01,-0.24,9.06,-3.19,-5.69,-3.56,1.0,106.06,37.0,0.0,0.9
2017-02-01    17:44:27.040,0.2,0.4,10.31,0.26,-0.0,-0.23,9.06,-3.19,-5.69,-3.75,1.0,118.62,37.0,0.0,0.9
2017-02-01    17:44:27.052,-1.31,0.75,9.64,0.28,-0.0,-0.24,9.06,-3.19,-5.69,-4.0,1.0,133.5,37.0,0.0,0.9
2017-02-01    17:44:27.063,-3.29,-7.8,6.41,0.15,0.08,-0.2,8.19,-4.87,-4.69,-4.12,1.0,126.87,37.0,0.0,0.9
2017-02-01    17:44:27.078,3.55,10.84,13.11,0.24,-0.08,-0.2,8.19,-4.87,-4.69,-4.25,1.0,131.5,37.0,0.0,0.9
2017-02-01    17:44:27.090,-3.2,-1.68,7.74,-0.24,0.01,-0.07,8.19,-4.87,-4.69,-4.19,1.0,112.31,37.0,0.0,0.9
2017-02-01    17:44:27.102,0.33,2.39,10.12,-0.49,0.01,-0.03,8.19,-4.87,-4.69,-3.75,1.0,62.38,37.0,0.0,0.9
2017-02-01    17:44:27.114,-0.05,2.99,11.11,-0.74,-0.02,-0.02,8.69,-4.06,-6.37,-3.37,1.0,54.13,37.0,0.0,0.9
2017-02-01    17:44:27.128,-0.63,2.47,8.86,-0.96,-0.01,0.02,8.69,-4.06,-6.37,-2.81,1.0,16.44,37.0,0.0,0.9
